Date,Visitor,G_Vis,Home,G_Home,OT Ind
2014-01-24,Montreal Canadiens,1.0,Detroit Red Wings,4.0,0
2014-01-24,Phoenix Coyotes,4.0,Edmonton Oilers,3.0,0
2014-01-24,Colorado Avalanche,3.0,Florida Panthers,2.0,0
2014-01-24,Washington Capitals,1.0,New Jersey Devils,2.0,0
2014-01-25,Ottawa Senators,3.0,Carolina Hurricanes,6.0,0
2014-01-25,Buffalo Sabres,5.0,Columbus Blue Jackets,2.0,0
2014-01-25,Pittsburgh Penguins,0.0,Dallas Stars,3.0,0
2014-01-25,Anaheim Ducks,3.0,Los Angeles Kings,0.0,0
2014-01-25,Washington Capitals,5.0,Montreal Canadiens,0.0,0
2014-01-25,St. Louis Blues,4.0,New York Islanders,3.0,1
2014-01-25,Boston Bruins,6.0,Philadelphia Flyers,1.0,0
2014-01-25,Minnesota Wild,2.0,San Jose Sharks,3.0,1
2014-01-25,Colorado Avalanche,2.0,Tampa Bay Lightning,5.0,0
2014-01-25,Toronto Maple Leafs,4.0,Winnipeg Jets,5.0,1
2014-01-26,Winnipeg Jets,3.0,Chicago Blackhawks,1.0,0
2014-01-26,Florida Panthers,5.0,Detroit Red Wings,4.0,1
2014-01-26,Nashville Predators,1.0,Edmonton Oilers,5.0,0
2014-01-26,New York Rangers,7.0,New Jersey Devils,3.0,0
2014-01-26,Phoenix Coyotes,4.0,Vancouver Canucks,5.0,1
2014-01-27,Columbus Blue Jackets,2.0,Carolina Hurricanes,3.0,0
2014-01-27,Colorado Avalanche,4.0,Dallas Stars,3.0,0
2014-01-27,Boston Bruins,6.0,New York Islanders,3.0,0
2014-01-27,Buffalo Sabres,0.0,Pittsburgh Penguins,3.0,0
2014-01-27,Los Angeles Kings,1.0,San Jose Sharks,0.0,0
2014-01-27,Edmonton Oilers,4.0,Vancouver Canucks,2.0,0
2014-01-28,Minnesota Wild,4.0,Anaheim Ducks,2.0,0
2014-01-28,Florida Panthers,2.0,Boston Bruins,6.0,0
2014-01-28,Washington Capitals,5.0,Buffalo Sabres,4.0,1
2014-01-28,Ottawa Senators,3.0,Columbus Blue Jackets,2.0,0
2014-01-28,Chicago Blackhawks,4.0,Calgary Flames,5.0,1
2014-01-28,Carolina Hurricanes,0.0,Montreal Canadiens,3.0,0
2014-01-28,Detroit Red Wings,0.0,Philadelphia Flyers,5.0,0
2014-01-28,Los Angeles Kings,0.0,Phoenix Coyotes,3.0,0
2014-01-28,New Jersey Devils,0.0,St. Louis Blues,3.0,0
2014-01-28,Tampa Bay Lightning,2.0,Toronto Maple Leafs,3.0,0
2014-01-28,Nashville Predators,4.0,Winnipeg Jets,3.0,0
2014-01-29,San Jose Sharks,0.0,Edmonton Oilers,3.0,0
2014-01-29,New York Rangers,2.0,New York Islanders,1.0,0
2014-01-29,Chicago Blackhawks,5.0,Vancouver Canucks,2.0,0
2014-01-30,Philadelphia Flyers,3.0,Anaheim Ducks,5.0,0
2014-01-30,Montreal Canadiens,4.0,Boston Bruins,1.0,0
2014-01-30,Washington Capitals,2.0,Columbus Blue Jackets,5.0,0
2014-01-30,San Jose Sharks,1.0,Calgary Flames,4.0,0
2014-01-30,Minnesota Wild,4.0,Colorado Avalanche,5.0,0
2014-01-30,New Jersey Devils,3.0,Dallas Stars,2.0,1
2014-01-30,Pittsburgh Penguins,4.0,Los Angeles Kings,1.0,0
2014-01-30,Tampa Bay Lightning,3.0,Ottawa Senators,5.0,0
2014-01-30,Buffalo Sabres,3.0,Phoenix Coyotes,2.0,0
2014-01-30,Florida Panthers,3.0,Toronto Maple Leafs,6.0,0
2014-01-31,St. Louis Blues,1.0,Carolina Hurricanes,3.0,0
2014-01-31,Washington Capitals,3.0,Detroit Red Wings,4.0,1
2014-01-31,New Jersey Devils,2.0,Nashville Predators,3.0,1
2014-01-31,New York Islanders,1.0,New York Rangers,4.0,0
2014-01-31,Vancouver Canucks,3.0,Winnipeg Jets,4.0,0
2014-02-01,Dallas Stars,2.0,Anaheim Ducks,0.0,0
2014-02-01,Edmonton Oilers,0.0,Boston Bruins,4.0,0
2014-02-01,Florida Panthers,1.0,Columbus Blue Jackets,4.0,0
2014-02-01,Minnesota Wild,3.0,Calgary Flames,4.0,1
2014-02-01,Buffalo Sabres,1.0,Colorado Avalanche,7.0,0
2014-02-01,Philadelphia Flyers,2.0,Los Angeles Kings,0.0,0
2014-02-01,Tampa Bay Lightning,2.0,Montreal Canadiens,1.0,1
2014-02-01,Pittsburgh Penguins,1.0,Phoenix Coyotes,3.0,0
2014-02-01,Chicago Blackhawks,1.0,San Jose Sharks,2.0,1
2014-02-01,Nashville Predators,3.0,St. Louis Blues,4.0,1
2014-02-01,Ottawa Senators,3.0,Toronto Maple Leafs,6.0,0
2014-02-02,Winnipeg Jets,2.0,Montreal Canadiens,1.0,0
2014-02-02,Detroit Red Wings,5.0,Washington Capitals,6.0,1
2014-02-03,Columbus Blue Jackets,4.0,Anaheim Ducks,2.0,0
2014-02-03,Edmonton Oilers,3.0,Buffalo Sabres,2.0,0
2014-02-03,Vancouver Canucks,0.0,Detroit Red Wings,2.0,0
2014-02-03,Chicago Blackhawks,5.0,Los Angeles Kings,3.0,0
2014-02-03,Colorado Avalanche,2.0,New Jersey Devils,1.0,1
2014-02-03,Ottawa Senators,1.0,Pittsburgh Penguins,2.0,1
2014-02-03,Philadelphia Flyers,5.0,San Jose Sharks,2.0,0
2014-02-04,Vancouver Canucks,1.0,Boston Bruins,3.0,0
2014-02-04,Winnipeg Jets,2.0,Carolina Hurricanes,1.0,0
2014-02-04,Toronto Maple Leafs,1.0,Florida Panthers,4.0,0
2014-02-04,Tampa Bay Lightning,1.0,Minnesota Wild,2.0,0
2014-02-04,Calgary Flames,0.0,Montreal Canadiens,2.0,0
2014-02-04,Colorado Avalanche,1.0,New York Rangers,5.0,0
2014-02-04,Dallas Stars,3.0,Phoenix Coyotes,1.0,0
2014-02-04,Ottawa Senators,5.0,St. Louis Blues,4.0,1
2014-02-04,New York Islanders,1.0,Washington Capitals,0.0,0
2014-02-05,Chicago Blackhawks,2.0,Anaheim Ducks,0.0,0
2014-02-05,Pittsburgh Penguins,5.0,Buffalo Sabres,1.0,0
2014-02-05,Dallas Stars,1.0,San Jose Sharks,2.0,1
2014-02-06,Detroit Red Wings,3.0,Florida Panthers,1.0,0
2014-02-06,Columbus Blue Jackets,1.0,Los Angeles Kings,2.0,1
2014-02-06,Nashville Predators,2.0,Minnesota Wild,3.0,1
2014-02-06,Vancouver Canucks,2.0,Montreal Canadiens,5.0,0
2014-02-06,Calgary Flames,4.0,New York Islanders,2.0,0
2014-02-06,Edmonton Oilers,2.0,New York Rangers,1.0,0
2014-02-06,Buffalo Sabres,2.0,Ottawa Senators,3.0,0
2014-02-06,Colorado Avalanche,1.0,Philadelphia Flyers,3.0,0
2014-02-06,Boston Bruins,2.0,St. Louis Blues,3.0,1
2014-02-06,Toronto Maple Leafs,4.0,Tampa Bay Lightning,1.0,0
2014-02-06,Winnipeg Jets,2.0,Washington Capitals,4.0,0
2014-02-07,Florida Panthers,1.0,Carolina Hurricanes,5.0,0
2014-02-07,Edmonton Oilers,1.0,New Jersey Devils,2.0,1
2014-02-07,Chicago Blackhawks,0.0,Phoenix Coyotes,2.0,0
2014-02-07,New York Rangers,4.0,Pittsburgh Penguins,3.0,1
2014-02-07,Columbus Blue Jackets,2.0,San Jose Sharks,3.0,0
2014-02-08,Ottawa Senators,2.0,Boston Bruins,7.0,0
2014-02-08,Montreal Canadiens,4.0,Carolina Hurricanes,1.0,0
2014-02-08,Phoenix Coyotes,1.0,Dallas Stars,2.0,0
2014-02-08,Anaheim Ducks,5.0,Nashville Predators,2.0,0
2014-02-08,Colorado Avalanche,5.0,New York Islanders,2.0,0
2014-02-08,Calgary Flames,1.0,Philadelphia Flyers,2.0,0
2014-02-08,Winnipeg Jets,3.0,St. Louis Blues,4.0,1
2014-02-08,Detroit Red Wings,2.0,Tampa Bay Lightning,4.0,0
2014-02-08,Vancouver Canucks,1.0,Toronto Maple Leafs,3.0,0
2014-02-08,New Jersey Devils,0.0,Washington Capitals,3.0,0
2014-02-25,Carolina Hurricanes,2.0,Buffalo Sabres,3.0,0
2014-02-26,Boston Bruins,4.0,Buffalo Sabres,5.0,1
2014-02-26,Los Angeles Kings,6.0,Colorado Avalanche,4.0,0
2014-02-26,Detroit Red Wings,2.0,Montreal Canadiens,1.0,1
2014-02-26,St. Louis Blues,0.0,Vancouver Canucks,1.0,0
2014-02-27,Los Angeles Kings,2.0,Calgary Flames,0.0,0
2014-02-27,Carolina Hurricanes,1.0,Dallas Stars,4.0,0
2014-02-27,Minnesota Wild,3.0,Edmonton Oilers,0.0,0
2014-02-27,Washington Capitals,5.0,Florida Panthers,4.0,0
2014-02-27,Columbus Blue Jackets,2.0,New Jersey Devils,5.0,0
2014-02-27,Tampa Bay Lightning,2.0,Nashville Predators,3.0,0
2014-02-27,Toronto Maple Leafs,4.0,New York Islanders,5.0,1
2014-02-27,Chicago Blackhawks,1.0,New York Rangers,2.0,0
2014-02-27,Detroit Red Wings,6.0,Ottawa Senators,1.0,0
2014-02-27,San Jose Sharks,7.0,Philadelphia Flyers,3.0,0
2014-02-27,Montreal Canadiens,6.0,Pittsburgh Penguins,5.0,1
2014-02-27,Phoenix Coyotes,2.0,Winnipeg Jets,3.0,1
2014-02-28,St. Louis Blues,0.0,Anaheim Ducks,1.0,0
2014-02-28,San Jose Sharks,2.0,Buffalo Sabres,4.0,0
2014-02-28,Phoenix Coyotes,2.0,Colorado Avalanche,4.0,0
2014-02-28,Minnesota Wild,2.0,Vancouver Canucks,1.0,1
2014-03-01,Washington Capitals,4.0,Boston Bruins,2.0,0
2014-03-01,Florida Panthers,3.0,Columbus Blue Jackets,6.0,0
2014-03-01,Pittsburgh Penguins,1.0,Chicago Blackhawks,5.0,0
2014-03-01,Tampa Bay Lightning,4.0,Dallas Stars,2.0,0
2014-03-01,Calgary Flames,2.0,Edmonton Oilers,1.0,1
2014-03-01,Carolina Hurricanes,1.0,Los Angeles Kings,3.0,0
2014-03-01,Toronto Maple Leafs,3.0,Montreal Canadiens,4.0,1
2014-03-01,Winnipeg Jets,3.0,Nashville Predators,1.0,0
2014-03-01,New Jersey Devils,6.0,New York Islanders,1.0,0
2014-03-01,New York Rangers,2.0,Philadelphia Flyers,4.0,0
2014-03-02,Carolina Hurricanes,3.0,Anaheim Ducks,5.0,0
2014-03-02,Tampa Bay Lightning,3.0,Colorado Avalanche,6.0,0
2014-03-02,San Jose Sharks,4.0,New Jersey Devils,2.0,0
2014-03-02,Florida Panthers,5.0,New York Islanders,3.0,0
2014-03-02,Boston Bruins,6.0,New York Rangers,3.0,0
2014-03-02,St. Louis Blues,4.0,Phoenix Coyotes,2.0,0
2014-03-02,Ottawa Senators,4.0,Vancouver Canucks,2.0,0
2014-03-02,Philadelphia Flyers,5.0,Washington Capitals,4.0,1
2014-03-03,Buffalo Sabres,2.0,Dallas Stars,3.0,0
2014-03-03,Montreal Canadiens,1.0,Los Angeles Kings,2.0,0
2014-03-03,Calgary Flames,2.0,Minnesota Wild,3.0,0
2014-03-03,Columbus Blue Jackets,2.0,Toronto Maple Leafs,1.0,0
2014-03-04,Florida Panthers,1.0,Boston Bruins,4.0,0
2014-03-04,Dallas Stars,2.0,Columbus Blue Jackets,4.0,0
2014-03-04,Colorado Avalanche,4.0,Chicago Blackhawks,2.0,0
2014-03-04,Ottawa Senators,2.0,Edmonton Oilers,3.0,0
2014-03-04,Detroit Red Wings,3.0,New Jersey Devils,4.0,0
2014-03-04,Pittsburgh Penguins,3.0,Nashville Predators,1.0,0
2014-03-04,Vancouver Canucks,0.0,Phoenix Coyotes,1.0,0
2014-03-04,Carolina Hurricanes,3.0,San Jose Sharks,2.0,1
2014-03-04,Tampa Bay Lightning,2.0,St. Louis Blues,4.0,0
2014-03-04,New York Islanders,3.0,Winnipeg Jets,2.0,1
2014-03-05,Montreal Canadiens,4.0,Anaheim Ducks,3.0,1
2014-03-05,Ottawa Senators,1.0,Calgary Flames,4.0,0
2014-03-05,Toronto Maple Leafs,3.0,New York Rangers,2.0,1
2014-03-05,Washington Capitals,4.0,Philadelphia Flyers,6.0,0
2014-03-06,Washington Capitals,0.0,Boston Bruins,3.0,0
2014-03-06,Columbus Blue Jackets,1.0,Chicago Blackhawks,6.0,0
2014-03-06,Vancouver Canucks,1.0,Dallas Stars,6.0,0
2014-03-06,Colorado Avalanche,3.0,Detroit Red Wings,2.0,1
2014-03-06,New York Islanders,2.0,Edmonton Oilers,3.0,1
2014-03-06,St. Louis Blues,2.0,Nashville Predators,1.0,0
2014-03-06,Montreal Canadiens,2.0,Phoenix Coyotes,5.0,0
2014-03-06,Pittsburgh Penguins,3.0,San Jose Sharks,5.0,0
2014-03-06,Buffalo Sabres,3.0,Tampa Bay Lightning,1.0,0
2014-03-06,Los Angeles Kings,3.0,Winnipeg Jets,1.0,0
2014-03-07,Pittsburgh Penguins,3.0,Anaheim Ducks,2.0,1
2014-03-07,New York Rangers,4.0,Carolina Hurricanes,2.0,0
2014-03-07,New York Islanders,3.0,Calgary Flames,4.0,0
2014-03-07,New Jersey Devils,4.0,Detroit Red Wings,7.0,0
2014-03-07,Buffalo Sabres,0.0,Florida Panthers,2.0,0
2014-03-08,St. Louis Blues,2.0,Colorado Avalanche,1.0,0
2014-03-08,Minnesota Wild,3.0,Dallas Stars,4.0,0
2014-03-08,Carolina Hurricanes,4.0,New Jersey Devils,5.0,0
2014-03-08,Columbus Blue Jackets,1.0,Nashville Predators,0.0,0
2014-03-08,Montreal Canadiens,0.0,San Jose Sharks,4.0,0
2014-03-08,Boston Bruins,4.0,Tampa Bay Lightning,3.0,1
2014-03-08,Philadelphia Flyers,3.0,Toronto Maple Leafs,4.0,1
2014-03-08,Calgary Flames,1.0,Vancouver Canucks,2.0,0
2014-03-08,Ottawa Senators,5.0,Winnipeg Jets,3.0,0
2014-03-08,Phoenix Coyotes,2.0,Washington Capitals,3.0,0
2014-03-09,Chicago Blackhawks,2.0,Buffalo Sabres,1.0,0
2014-03-09,Los Angeles Kings,4.0,Edmonton Oilers,2.0,0
2014-03-09,Boston Bruins,5.0,Florida Panthers,2.0,0
2014-03-09,St. Louis Blues,3.0,Minnesota Wild,2.0,1
2014-03-09,Detroit Red Wings,0.0,New York Rangers,3.0,0
2014-03-10,Toronto Maple Leafs,3.0,Anaheim Ducks,1.0,0
2014-03-10,Los Angeles Kings,3.0,Calgary Flames,2.0,0
2014-03-10,Winnipeg Jets,2.0,Colorado Avalanche,3.0,1
2014-03-10,Nashville Predators,4.0,Ottawa Senators,3.0,1
2014-03-10,Phoenix Coyotes,4.0,Tampa Bay Lightning,3.0,1
2014-03-10,New York Islanders,7.0,Vancouver Canucks,4.0,0
2014-03-10,Pittsburgh Penguins,3.0,Washington Capitals,2.0,0
2014-03-11,Nashville Predators,4.0,Buffalo Sabres,1.0,0
2014-03-11,New York Rangers,1.0,Carolina Hurricanes,3.0,0
2014-03-11,Detroit Red Wings,1.0,Columbus Blue Jackets,4.0,0
2014-03-11,Phoenix Coyotes,3.0,Florida Panthers,1.0,0
2014-03-11,Edmonton Oilers,4.0,Minnesota Wild,3.0,1
2014-03-11,New Jersey Devils,2.0,Philadelphia Flyers,1.0,0
2014-03-11,Washington Capitals,0.0,Pittsburgh Penguins,2.0,0
2014-03-11,Toronto Maple Leafs,2.0,San Jose Sharks,6.0,0
2014-03-11,Dallas Stars,3.0,St. Louis Blues,2.0,1
2014-03-12,Anaheim Ducks,2.0,Calgary Flames,7.0,0
2014-03-12,Chicago Blackhawks,2.0,Colorado Avalanche,3.0,0
2014-03-12,Boston Bruins,4.0,Montreal Canadiens,1.0,0
2014-03-12,Vancouver Canucks,3.0,Winnipeg Jets,2.0,1
2014-03-13,Phoenix Coyotes,1.0,Boston Bruins,2.0,0
2014-03-13,Buffalo Sabres,2.0,Carolina Hurricanes,4.0,0
2014-03-13,San Jose Sharks,4.0,Columbus Blue Jackets,3.0,1
2014-03-13,Toronto Maple Leafs,3.0,Los Angeles Kings,2.0,0
2014-03-13,New York Rangers,1.0,Minnesota Wild,2.0,0
2014-03-13,Edmonton Oilers,2.0,St. Louis Blues,6.0,0
2014-03-13,Florida Panthers,4.0,Tampa Bay Lightning,5.0,0
2014-03-14,Nashville Predators,3.0,Chicago Blackhawks,2.0,0
2014-03-14,Anaheim Ducks,6.0,Colorado Avalanche,4.0,0
2014-03-14,Calgary Flames,4.0,Dallas Stars,3.0,1
2014-03-14,Edmonton Oilers,1.0,Detroit Red Wings,2.0,1
2014-03-14,New Jersey Devils,3.0,Florida Panthers,5.0,0
2014-03-14,San Jose Sharks,4.0,New York Islanders,3.0,0
2014-03-14,New York Rangers,4.0,Winnipeg Jets,2.0,0
2014-03-14,Vancouver Canucks,3.0,Washington Capitals,4.0,0
2014-03-15,Carolina Hurricanes,1.0,Boston Bruins,5.0,0
2014-03-15,Anaheim Ducks,2.0,Los Angeles Kings,1.0,0
2014-03-15,Columbus Blue Jackets,2.0,Minnesota Wild,1.0,1
2014-03-15,Ottawa Senators,4.0,Montreal Canadiens,5.0,1
2014-03-15,St. Louis Blues,4.0,Nashville Predators,1.0,0
2014-03-15,Buffalo Sabres,1.0,New York Islanders,4.0,0
2014-03-15,Pittsburgh Penguins,0.0,Philadelphia Flyers,4.0,0
2014-03-15,Calgary Flames,2.0,Phoenix Coyotes,3.0,0
2014-03-15,New Jersey Devils,0.0,Tampa Bay Lightning,3.0,0
2014-03-16,Montreal Canadiens,2.0,Buffalo Sabres,0.0,0
2014-03-16,Edmonton Oilers,2.0,Carolina Hurricanes,1.0,0
2014-03-16,Detroit Red Wings,1.0,Chicago Blackhawks,4.0,0
2014-03-16,Vancouver Canucks,4.0,Florida Panthers,3.0,1
2014-03-16,San Jose Sharks,1.0,New York Rangers,0.0,0
2014-03-16,Colorado Avalanche,3.0,Ottawa Senators,1.0,0
2014-03-16,Philadelphia Flyers,4.0,Pittsburgh Penguins,3.0,0
2014-03-16,Dallas Stars,2.0,Winnipeg Jets,7.0,0
2014-03-16,Toronto Maple Leafs,2.0,Washington Capitals,4.0,0
2014-03-17,Minnesota Wild,1.0,Boston Bruins,4.0,0
2014-03-17,Phoenix Coyotes,4.0,Los Angeles Kings,3.0,0
2014-03-17,Winnipeg Jets,1.0,St. Louis Blues,3.0,0
2014-03-17,Vancouver Canucks,3.0,Tampa Bay Lightning,4.0,0
2014-03-18,Washington Capitals,3.0,Anaheim Ducks,2.0,0
2014-03-18,Carolina Hurricanes,3.0,Columbus Blue Jackets,1.0,0
2014-03-18,Buffalo Sabres,1.0,Calgary Flames,3.0,0
2014-03-18,Toronto Maple Leafs,2.0,Detroit Red Wings,3.0,0
2014-03-18,Nashville Predators,1.0,Edmonton Oilers,5.0,0
2014-03-18,Colorado Avalanche,3.0,Montreal Canadiens,6.0,0
2014-03-18,Boston Bruins,4.0,New Jersey Devils,2.0,0
2014-03-18,Minnesota Wild,6.0,New York Islanders,0.0,0
2014-03-18,New York Rangers,8.0,Ottawa Senators,4.0,0
2014-03-18,Chicago Blackhawks,2.0,Philadelphia Flyers,3.0,1
2014-03-18,Dallas Stars,1.0,Pittsburgh Penguins,5.0,0
2014-03-18,Florida Panthers,3.0,San Jose Sharks,2.0,0
2014-03-19,St. Louis Blues,0.0,Chicago Blackhawks,4.0,0
2014-03-19,Tampa Bay Lightning,5.0,Toronto Maple Leafs,3.0,0
2014-03-19,Nashville Predators,0.0,Vancouver Canucks,2.0,0
2014-03-19,Colorado Avalanche,4.0,Winnipeg Jets,5.0,1
2014-03-20,Pittsburgh Penguins,4.0,Detroit Red Wings,5.0,1
2014-03-20,Buffalo Sabres,3.0,Edmonton Oilers,1.0,0
2014-03-20,Washington Capitals,1.0,Los Angeles Kings,2.0,1
2014-03-20,Columbus Blue Jackets,3.0,Montreal Canadiens,2.0,0
2014-03-20,Minnesota Wild,3.0,New Jersey Devils,4.0,1
2014-03-20,Tampa Bay Lightning,5.0,Ottawa Senators,4.0,0
2014-03-20,Dallas Stars,2.0,Philadelphia Flyers,4.0,0
2014-03-20,Florida Panthers,1.0,Phoenix Coyotes,2.0,0
2014-03-20,Anaheim Ducks,2.0,San Jose Sharks,3.0,0
2014-03-21,New York Rangers,3.0,Columbus Blue Jackets,1.0,0
2014-03-21,Nashville Predators,6.0,Calgary Flames,5.0,0
2014-03-21,Carolina Hurricanes,2.0,Chicago Blackhawks,3.0,0
2014-03-21,Boston Bruins,2.0,Colorado Avalanche,0.0,0
2014-03-22,Ottawa Senators,1.0,Dallas Stars,3.0,0
2014-03-22,Calgary Flames,8.0,Edmonton Oilers,1.0,0
2014-03-22,Florida Panthers,0.0,Los Angeles Kings,4.0,0
2014-03-22,Detroit Red Wings,3.0,Minnesota Wild,2.0,0
2014-03-22,New York Rangers,2.0,New Jersey Devils,0.0,0
2014-03-22,St. Louis Blues,1.0,Philadelphia Flyers,4.0,0
2014-03-22,Boston Bruins,4.0,Phoenix Coyotes,2.0,0
2014-03-22,Tampa Bay Lightning,3.0,Pittsburgh Penguins,4.0,1
2014-03-22,Washington Capitals,3.0,San Jose Sharks,2.0,1
2014-03-22,Montreal Canadiens,4.0,Toronto Maple Leafs,3.0,0
2014-03-22,Carolina Hurricanes,3.0,Winnipeg Jets,2.0,0
2014-03-23,Florida Panthers,2.0,Anaheim Ducks,6.0,0
2014-03-23,Nashville Predators,2.0,Chicago Blackhawks,0.0,0
2014-03-23,Minnesota Wild,4.0,Detroit Red Wings,3.0,1
2014-03-23,Toronto Maple Leafs,2.0,New Jersey Devils,3.0,0
2014-03-23,Columbus Blue Jackets,0.0,New York Islanders,2.0,0
2014-03-23,St. Louis Blues,1.0,Pittsburgh Penguins,0.0,0
2014-03-23,Buffalo Sabres,2.0,Vancouver Canucks,4.0,0
2014-03-24,Montreal Canadiens,2.0,Boston Bruins,1.0,1
2014-03-24,San Jose Sharks,1.0,Calgary Flames,2.0,1
2014-03-24,Winnipeg Jets,1.0,Dallas Stars,2.0,0
2014-03-24,Phoenix Coyotes,3.0,New York Rangers,4.0,1
2014-03-24,Los Angeles Kings,3.0,Philadelphia Flyers,2.0,0
2014-03-24,Ottawa Senators,4.0,Tampa Bay Lightning,3.0,1
2014-03-25,New York Islanders,5.0,Carolina Hurricanes,4.0,0
2014-03-25,Detroit Red Wings,2.0,Columbus Blue Jackets,4.0,0
2014-03-25,Dallas Stars,2.0,Chicago Blackhawks,4.0,0
2014-03-25,San Jose Sharks,5.0,Edmonton Oilers,2.0,0
2014-03-25,Ottawa Senators,2.0,Florida Panthers,3.0,1
2014-03-25,Buffalo Sabres,0.0,Montreal Canadiens,2.0,0
2014-03-25,Colorado Avalanche,5.0,Nashville Predators,4.0,1
2014-03-25,Phoenix Coyotes,3.0,Pittsburgh Penguins,2.0,0
2014-03-25,St. Louis Blues,5.0,Toronto Maple Leafs,3.0,0
2014-03-25,Los Angeles Kings,5.0,Washington Capitals,4.0,1
2014-03-26,Anaheim Ducks,3.0,Calgary Flames,2.0,0
2014-03-26,Vancouver Canucks,5.0,Minnesota Wild,2.0,0
2014-03-26,Philadelphia Flyers,1.0,New York Rangers,3.0,0
2014-03-27,Chicago Blackhawks,0.0,Boston Bruins,3.0,0
2014-03-27,Vancouver Canucks,2.0,Colorado Avalanche,3.0,1
2014-03-27,Montreal Canadiens,5.0,Detroit Red Wings,4.0,0
2014-03-27,Carolina Hurricanes,3.0,Florida Panthers,0.0,0
2014-03-27,Phoenix Coyotes,3.0,New Jersey Devils,2.0,1
2014-03-27,Buffalo Sabres,1.0,Nashville Predators,6.0,0
2014-03-27,Los Angeles Kings,3.0,Pittsburgh Penguins,2.0,0
2014-03-27,Winnipeg Jets,4.0,San Jose Sharks,3.0,0
2014-03-27,Minnesota Wild,1.0,St. Louis Blues,5.0,0
2014-03-27,New York Islanders,2.0,Tampa Bay Lightning,3.0,1
2014-03-28,Pittsburgh Penguins,2.0,Columbus Blue Jackets,1.0,0
2014-03-28,New York Rangers,3.0,Calgary Flames,4.0,0
2014-03-28,Nashville Predators,3.0,Dallas Stars,7.0,0
2014-03-28,Anaheim Ducks,3.0,Edmonton Oilers,4.0,1
2014-03-28,Chicago Blackhawks,3.0,Ottawa Senators,5.0,0
2014-03-28,Toronto Maple Leafs,2.0,Philadelphia Flyers,4.0,0
2014-03-29,Tampa Bay Lightning,4.0,Buffalo Sabres,3.0,1
2014-03-29,Columbus Blue Jackets,3.0,Carolina Hurricanes,2.0,1
2014-03-29,San Jose Sharks,2.0,Colorado Avalanche,3.0,0
2014-03-29,Montreal Canadiens,4.0,Florida Panthers,1.0,0
2014-03-29,Winnipeg Jets,2.0,Los Angeles Kings,4.0,0
2014-03-29,New Jersey Devils,1.0,New York Islanders,2.0,1
2014-03-29,Minnesota Wild,3.0,Phoenix Coyotes,1.0,0
2014-03-29,Dallas Stars,4.0,St. Louis Blues,2.0,0
2014-03-29,Detroit Red Wings,4.0,Toronto Maple Leafs,2.0,0
2014-03-29,Anaheim Ducks,5.0,Vancouver Canucks,1.0,0
2014-03-29,Boston Bruins,4.0,Washington Capitals,2.0,0
2014-03-30,Tampa Bay Lightning,2.0,Detroit Red Wings,3.0,0
2014-03-30,New York Rangers,5.0,Edmonton Oilers,0.0,0
2014-03-30,Washington Capitals,3.0,Nashville Predators,4.0,1
2014-03-30,Calgary Flames,3.0,Ottawa Senators,6.0,0
2014-03-30,Boston Bruins,4.0,Philadelphia Flyers,3.0,1
2014-03-30,Chicago Blackhawks,1.0,Pittsburgh Penguins,4.0,0
2014-03-31,Winnipeg Jets,4.0,Anaheim Ducks,5.0,1
2014-03-31,Minnesota Wild,3.0,Los Angeles Kings,2.0,0
2014-03-31,Florida Panthers,3.0,New Jersey Devils,6.0,0
2014-03-31,Carolina Hurricanes,1.0,Ottawa Senators,2.0,1
2014-04-01,New Jersey Devils,2.0,Buffalo Sabres,3.0,1
2014-04-01,Colorado Avalanche,3.0,Columbus Blue Jackets,2.0,1
2014-04-01,Florida Panthers,2.0,New York Islanders,4.0,0
2014-04-01,Winnipeg Jets,2.0,Phoenix Coyotes,1.0,1
2014-04-01,Carolina Hurricanes,4.0,Pittsburgh Penguins,1.0,0
2014-04-01,Edmonton Oilers,4.0,San Jose Sharks,5.0,0
2014-04-01,Philadelphia Flyers,0.0,St. Louis Blues,1.0,1
2014-04-01,Montreal Canadiens,1.0,Tampa Bay Lightning,3.0,0
2014-04-01,Calgary Flames,2.0,Toronto Maple Leafs,3.0,0
2014-04-01,New York Rangers,3.0,Vancouver Canucks,1.0,0
2014-04-01,Dallas Stars,5.0,Washington Capitals,0.0,0
2014-04-02,Edmonton Oilers,2.0,Anaheim Ducks,3.0,0
2014-04-02,Boston Bruins,2.0,Detroit Red Wings,3.0,0
2014-04-02,Phoenix Coyotes,0.0,Los Angeles Kings,4.0,0
2014-04-02,New York Islanders,2.0,Ottawa Senators,1.0,0
2014-04-03,Dallas Stars,1.0,Carolina Hurricanes,4.0,0
2014-04-03,Minnesota Wild,2.0,Chicago Blackhawks,3.0,1
2014-04-03,New York Rangers,2.0,Colorado Avalanche,3.0,1
2014-04-03,Columbus Blue Jackets,2.0,Philadelphia Flyers,0.0,0
2014-04-03,Los Angeles Kings,1.0,San Jose Sharks,2.0,0
2014-04-03,Buffalo Sabres,1.0,St. Louis Blues,2.0,0
2014-04-03,Calgary Flames,4.0,Tampa Bay Lightning,1.0,0
2014-04-03,Boston Bruins,3.0,Toronto Maple Leafs,4.0,1
2014-04-03,Pittsburgh Penguins,4.0,Winnipeg Jets,2.0,0
2014-04-04,Nashville Predators,5.0,Anaheim Ducks,2.0,0
