Date,Visitor,G_Vis,Home,G_Home,OT Ind
2015-10-07,Vancouver Canucks,5,Calgary Flames,1,0
2015-10-07,New York Rangers,3,Chicago Blackhawks,2,0
2015-10-07,San Jose Sharks,5,Los Angeles Kings,1,0
2015-10-07,Montreal Canadiens,3,Toronto Maple Leafs,1,0
2015-10-08,Winnipeg Jets,6,Boston Bruins,2,0
2015-10-08,Ottawa Senators,3,Buffalo Sabres,1,0
2015-10-08,Minnesota Wild,5,Colorado Avalanche,4,0
2015-10-08,Pittsburgh Penguins,0,Dallas Stars,3,0
2015-10-08,Carolina Hurricanes,1,Nashville Predators,2,0
2015-10-08,Edmonton Oilers,1,St. Louis Blues,3,0
2015-10-08,Philadelphia Flyers,2,Tampa Bay Lightning,3,1
2015-10-09,New York Rangers,4,Columbus Blue Jackets,2,0
2015-10-09,Toronto Maple Leafs,0,Detroit Red Wings,4,0
2015-10-09,Arizona Coyotes,4,Los Angeles Kings,1,0
2015-10-09,Winnipeg Jets,3,New Jersey Devils,1,0
2015-10-09,Chicago Blackhawks,3,New York Islanders,2,1
2015-10-10,Pittsburgh Penguins,1,Arizona Coyotes,2,0
2015-10-10,Montreal Canadiens,4,Boston Bruins,2,0
2015-10-10,Tampa Bay Lightning,4,Buffalo Sabres,1,0
2015-10-10,Detroit Red Wings,4,Carolina Hurricanes,3,0
2015-10-10,New York Islanders,1,Chicago Blackhawks,4,0
2015-10-10,Dallas Stars,3,Colorado Avalanche,6,0
2015-10-10,Philadelphia Flyers,1,Florida Panthers,7,0
2015-10-10,St. Louis Blues,2,Minnesota Wild,3,0
2015-10-10,Edmonton Oilers,0,Nashville Predators,2,0
2015-10-10,Columbus Blue Jackets,2,New York Rangers,5,0
2015-10-10,Anaheim Ducks,0,San Jose Sharks,2,0
2015-10-10,Ottawa Senators,5,Toronto Maple Leafs,4,1
2015-10-10,Calgary Flames,3,Vancouver Canucks,2,1
2015-10-10,New Jersey Devils,3,Washington Capitals,5,0
2015-10-11,Montreal Canadiens,3,Ottawa Senators,1,0
2015-10-12,Vancouver Canucks,2,Anaheim Ducks,1,1
2015-10-12,Tampa Bay Lightning,6,Boston Bruins,3,0
2015-10-12,Columbus Blue Jackets,2,Buffalo Sabres,4,0
2015-10-12,Winnipeg Jets,2,New York Islanders,4,0
2015-10-12,Florida Panthers,0,Philadelphia Flyers,1,0
2015-10-13,Florida Panthers,4,Carolina Hurricanes,1,0
2015-10-13,St. Louis Blues,4,Calgary Flames,3,0
2015-10-13,Edmonton Oilers,2,Dallas Stars,4,0
2015-10-13,Tampa Bay Lightning,1,Detroit Red Wings,3,0
2015-10-13,Vancouver Canucks,3,Los Angeles Kings,0,0
2015-10-13,Nashville Predators,3,New Jersey Devils,1,0
2015-10-13,Winnipeg Jets,4,New York Rangers,1,0
2015-10-13,Montreal Canadiens,3,Pittsburgh Penguins,2,0
2015-10-13,San Jose Sharks,5,Washington Capitals,0,0
2015-10-14,Arizona Coyotes,4,Anaheim Ducks,0,0
2015-10-14,Ottawa Senators,7,Columbus Blue Jackets,3,0
2015-10-14,Boston Bruins,6,Colorado Avalanche,2,0
2015-10-14,Chicago Blackhawks,0,Philadelphia Flyers,3,0
2015-10-15,Minnesota Wild,4,Arizona Coyotes,3,0
2015-10-15,St. Louis Blues,4,Edmonton Oilers,2,0
2015-10-15,Buffalo Sabres,2,Florida Panthers,3,0
2015-10-15,New York Rangers,0,Montreal Canadiens,3,0
2015-10-15,Nashville Predators,3,New York Islanders,4,0
2015-10-15,Ottawa Senators,0,Pittsburgh Penguins,2,0
2015-10-15,Dallas Stars,5,Tampa Bay Lightning,3,0
2015-10-15,Chicago Blackhawks,1,Washington Capitals,4,0
2015-10-16,Colorado Avalanche,3,Anaheim Ducks,0,0
2015-10-16,Toronto Maple Leafs,6,Columbus Blue Jackets,3,0
2015-10-16,Carolina Hurricanes,5,Detroit Red Wings,3,0
2015-10-16,Minnesota Wild,1,Los Angeles Kings,2,1
2015-10-16,San Jose Sharks,2,New Jersey Devils,1,1
2015-10-16,St. Louis Blues,4,Vancouver Canucks,3,0
2015-10-16,Calgary Flames,1,Winnipeg Jets,3,0
2015-10-17,Boston Bruins,5,Arizona Coyotes,3,0
2015-10-17,Edmonton Oilers,5,Calgary Flames,2,0
2015-10-17,Columbus Blue Jackets,1,Chicago Blackhawks,4,0
2015-10-17,Dallas Stars,4,Florida Panthers,2,0
2015-10-17,Detroit Red Wings,1,Montreal Canadiens,4,0
2015-10-17,San Jose Sharks,3,New York Islanders,6,0
2015-10-17,Nashville Predators,4,Ottawa Senators,3,1
2015-10-17,Toronto Maple Leafs,1,Pittsburgh Penguins,2,0
2015-10-17,Buffalo Sabres,1,Tampa Bay Lightning,2,0
2015-10-17,Carolina Hurricanes,1,Washington Capitals,4,0
2015-10-18,Minnesota Wild,1,Anaheim Ducks,4,0
2015-10-18,Colorado Avalanche,1,Los Angeles Kings,2,0
2015-10-18,New Jersey Devils,2,New York Rangers,1,1
2015-10-18,Edmonton Oilers,2,Vancouver Canucks,1,1
2015-10-18,St. Louis Blues,4,Winnipeg Jets,2,0
2015-10-19,San Jose Sharks,0,New York Rangers,4,0
2015-10-20,New York Islanders,4,Columbus Blue Jackets,0,0
2015-10-20,Washington Capitals,6,Calgary Flames,2,0
2015-10-20,St. Louis Blues,0,Montreal Canadiens,3,0
2015-10-20,Arizona Coyotes,2,New Jersey Devils,3,1
2015-10-20,Tampa Bay Lightning,4,Nashville Predators,5,1
2015-10-20,Dallas Stars,2,Philadelphia Flyers,1,0
2015-10-20,Florida Panthers,2,Pittsburgh Penguins,3,1
2015-10-21,Philadelphia Flyers,5,Boston Bruins,4,1
2015-10-21,Toronto Maple Leafs,1,Buffalo Sabres,2,1
2015-10-21,Carolina Hurricanes,1,Colorado Avalanche,0,1
2015-10-21,Detroit Red Wings,1,Edmonton Oilers,3,0
2015-10-22,Florida Panthers,2,Chicago Blackhawks,3,0
2015-10-22,Columbus Blue Jackets,2,Minnesota Wild,3,0
2015-10-22,Anaheim Ducks,1,Nashville Predators,5,0
2015-10-22,Arizona Coyotes,1,New York Rangers,4,0
2015-10-22,New Jersey Devils,5,Ottawa Senators,4,1
2015-10-22,Dallas Stars,4,Pittsburgh Penguins,1,0
2015-10-22,Los Angeles Kings,4,San Jose Sharks,1,0
2015-10-22,Washington Capitals,3,Vancouver Canucks,2,0
2015-10-23,Montreal Canadiens,7,Buffalo Sabres,2,0
2015-10-23,Detroit Red Wings,2,Calgary Flames,3,1
2015-10-23,Washington Capitals,7,Edmonton Oilers,4,0
2015-10-23,Carolina Hurricanes,0,Los Angeles Kings,3,0
2015-10-23,Boston Bruins,5,New York Islanders,3,0
2015-10-23,Tampa Bay Lightning,4,Winnipeg Jets,3,1
2015-10-24,New Jersey Devils,4,Buffalo Sabres,3,0
2015-10-24,Tampa Bay Lightning,0,Chicago Blackhawks,1,1
2015-10-24,Columbus Blue Jackets,4,Colorado Avalanche,3,0
2015-10-24,Florida Panthers,6,Dallas Stars,2,0
2015-10-24,Anaheim Ducks,0,Minnesota Wild,3,0
2015-10-24,Toronto Maple Leafs,3,Montreal Canadiens,5,0
2015-10-24,Pittsburgh Penguins,2,Nashville Predators,1,1
2015-10-24,Arizona Coyotes,4,Ottawa Senators,1,0
2015-10-24,New York Rangers,2,Philadelphia Flyers,3,1
2015-10-24,Carolina Hurricanes,2,San Jose Sharks,5,0
2015-10-24,New York Islanders,3,St. Louis Blues,2,1
2015-10-24,Detroit Red Wings,3,Vancouver Canucks,2,1
2015-10-25,Los Angeles Kings,3,Edmonton Oilers,2,0
2015-10-25,Calgary Flames,1,New York Rangers,4,0
2015-10-25,Minnesota Wild,4,Winnipeg Jets,5,0
2015-10-26,Anaheim Ducks,0,Chicago Blackhawks,1,1
2015-10-26,Calgary Flames,0,New York Islanders,4,0
2015-10-26,Arizona Coyotes,4,Toronto Maple Leafs,3,0
2015-10-27,Arizona Coyotes,0,Boston Bruins,6,0
2015-10-27,Anaheim Ducks,3,Dallas Stars,4,0
2015-10-27,Carolina Hurricanes,3,Detroit Red Wings,1,0
2015-10-27,Colorado Avalanche,1,Florida Panthers,4,0
2015-10-27,Edmonton Oilers,3,Minnesota Wild,4,0
2015-10-27,Columbus Blue Jackets,3,New Jersey Devils,1,0
2015-10-27,Buffalo Sabres,4,Philadelphia Flyers,3,1
2015-10-27,Tampa Bay Lightning,0,St. Louis Blues,2,0
2015-10-27,Montreal Canadiens,1,Vancouver Canucks,5,0
2015-10-27,Los Angeles Kings,4,Winnipeg Jets,1,0
2015-10-28,Calgary Flames,4,Ottawa Senators,5,1
2015-10-28,Nashville Predators,2,San Jose Sharks,1,0
2015-10-28,Pittsburgh Penguins,3,Washington Capitals,1,0
2015-10-29,Vancouver Canucks,3,Dallas Stars,4,1
2015-10-29,Montreal Canadiens,3,Edmonton Oilers,4,0
2015-10-29,Carolina Hurricanes,3,New York Islanders,2,1
2015-10-29,New Jersey Devils,4,Philadelphia Flyers,1,0
2015-10-29,Buffalo Sabres,3,Pittsburgh Penguins,4,0
2015-10-29,Anaheim Ducks,1,St. Louis Blues,2,0
2015-10-29,Colorado Avalanche,2,Tampa Bay Lightning,1,0
2015-10-29,Chicago Blackhawks,1,Winnipeg Jets,3,0
2015-10-30,Vancouver Canucks,4,Arizona Coyotes,3,0
2015-10-30,Philadelphia Flyers,1,Buffalo Sabres,3,0
2015-10-30,Colorado Avalanche,2,Carolina Hurricanes,3,0
2015-10-30,Montreal Canadiens,6,Calgary Flames,2,0
2015-10-30,Ottawa Senators,3,Detroit Red Wings,1,0
2015-10-30,Boston Bruins,3,Florida Panthers,1,0
2015-10-30,Chicago Blackhawks,4,Minnesota Wild,5,0
2015-10-30,Toronto Maple Leafs,1,New York Rangers,3,0
2015-10-30,Columbus Blue Jackets,1,Washington Capitals,2,0
2015-10-31,Winnipeg Jets,3,Columbus Blue Jackets,2,0
2015-10-31,San Jose Sharks,3,Dallas Stars,5,0
2015-10-31,Calgary Flames,5,Edmonton Oilers,4,0
2015-10-31,Washington Capitals,2,Florida Panthers,1,1
2015-10-31,Nashville Predators,3,Los Angeles Kings,4,1
2015-10-31,New York Islanders,2,New Jersey Devils,3,1
2015-10-31,Detroit Red Wings,5,Ottawa Senators,3,0
2015-10-31,Minnesota Wild,2,St. Louis Blues,3,1
2015-10-31,Boston Bruins,3,Tampa Bay Lightning,1,0
2015-10-31,Pittsburgh Penguins,4,Toronto Maple Leafs,0,0
2015-11-01,Nashville Predators,2,Anaheim Ducks,4,0
2015-11-01,Tampa Bay Lightning,4,Carolina Hurricanes,3,0
2015-11-01,San Jose Sharks,4,Colorado Avalanche,3,0
2015-11-01,Winnipeg Jets,1,Montreal Canadiens,5,0
2015-11-01,Buffalo Sabres,2,New York Islanders,1,0
2015-11-02,Los Angeles Kings,2,Chicago Blackhawks,4,0
2015-11-02,Dallas Stars,1,Toronto Maple Leafs,4,0
2015-11-02,Philadelphia Flyers,1,Vancouver Canucks,4,0
2015-11-03,Dallas Stars,5,Boston Bruins,3,0
2015-11-03,Calgary Flames,3,Colorado Avalanche,6,0
2015-11-03,Tampa Bay Lightning,1,Detroit Red Wings,2,0
2015-11-03,Philadelphia Flyers,2,Edmonton Oilers,4,0
2015-11-03,Ottawa Senators,2,Montreal Canadiens,1,1
2015-11-03,New Jersey Devils,1,New York Islanders,2,0
2015-11-03,Washington Capitals,2,New York Rangers,5,0
2015-11-03,Columbus Blue Jackets,5,San Jose Sharks,2,0
2015-11-03,Los Angeles Kings,3,St. Louis Blues,0,0
2015-11-04,Florida Panthers,2,Anaheim Ducks,3,1
2015-11-04,St. Louis Blues,6,Chicago Blackhawks,5,1
2015-11-04,Winnipeg Jets,4,Toronto Maple Leafs,2,0
2015-11-04,Pittsburgh Penguins,3,Vancouver Canucks,2,0
2015-11-05,Colorado Avalanche,2,Arizona Coyotes,4,0
2015-11-05,Tampa Bay Lightning,4,Buffalo Sabres,1,0
2015-11-05,Philadelphia Flyers,1,Calgary Flames,2,1
2015-11-05,Columbus Blue Jackets,3,Los Angeles Kings,2,0
2015-11-05,Nashville Predators,3,Minnesota Wild,2,0
2015-11-05,New York Islanders,1,Montreal Canadiens,4,0
2015-11-05,Winnipeg Jets,2,Ottawa Senators,3,1
2015-11-05,Florida Panthers,2,San Jose Sharks,5,0
2015-11-05,Boston Bruins,1,Washington Capitals,4,0
2015-11-06,Columbus Blue Jackets,2,Anaheim Ducks,4,0
2015-11-06,Dallas Stars,4,Carolina Hurricanes,1,0
2015-11-06,New York Rangers,2,Colorado Avalanche,1,0
2015-11-06,Pittsburgh Penguins,2,Edmonton Oilers,1,0
2015-11-06,Chicago Blackhawks,2,New Jersey Devils,4,0
2015-11-06,Detroit Red Wings,2,Toronto Maple Leafs,1,1
2015-11-07,New York Rangers,4,Arizona Coyotes,1,0
2015-11-07,Vancouver Canucks,2,Buffalo Sabres,3,0
2015-11-07,Ottawa Senators,2,Carolina Hurricanes,3,1
2015-11-07,Pittsburgh Penguins,2,Calgary Flames,5,0
2015-11-07,Florida Panthers,1,Los Angeles Kings,4,0
2015-11-07,Tampa Bay Lightning,0,Minnesota Wild,1,0
2015-11-07,Boston Bruins,2,Montreal Canadiens,4,0
2015-11-07,St. Louis Blues,4,Nashville Predators,0,0
2015-11-07,Anaheim Ducks,1,San Jose Sharks,0,0
2015-11-07,Philadelphia Flyers,3,Winnipeg Jets,0,0
2015-11-07,Toronto Maple Leafs,2,Washington Capitals,3,1
2015-11-08,Edmonton Oilers,2,Chicago Blackhawks,4,0
2015-11-08,Dallas Stars,4,Detroit Red Wings,1,0
2015-11-08,Vancouver Canucks,3,New Jersey Devils,4,1
2015-11-08,Boston Bruins,2,New York Islanders,1,0
2015-11-09,Arizona Coyotes,4,Anaheim Ducks,3,1
2015-11-10,Vancouver Canucks,5,Columbus Blue Jackets,3,0
2015-11-10,Toronto Maple Leafs,3,Dallas Stars,2,0
2015-11-10,Washington Capitals,0,Detroit Red Wings,1,0
2015-11-10,Calgary Flames,3,Florida Panthers,4,0
2015-11-10,Arizona Coyotes,3,Los Angeles Kings,2,0
2015-11-10,Winnipeg Jets,3,Minnesota Wild,5,0
2015-11-10,St. Louis Blues,2,New Jersey Devils,0,0
2015-11-10,Ottawa Senators,5,Nashville Predators,7,0
2015-11-10,Carolina Hurricanes,0,New York Rangers,3,0
2015-11-10,Colorado Avalanche,4,Philadelphia Flyers,0,0
2015-11-10,New York Islanders,4,San Jose Sharks,2,0
2015-11-10,Buffalo Sabres,4,Tampa Bay Lightning,1,0
2015-11-11,Edmonton Oilers,4,Anaheim Ducks,3,1
2015-11-11,Montreal Canadiens,3,Pittsburgh Penguins,4,1
2015-11-12,Edmonton Oilers,1,Arizona Coyotes,4,0
2015-11-12,Colorado Avalanche,3,Boston Bruins,2,0
2015-11-12,Minnesota Wild,3,Carolina Hurricanes,2,1
2015-11-12,New Jersey Devils,3,Chicago Blackhawks,2,0
2015-11-12,Winnipeg Jets,3,Dallas Stars,6,0
2015-11-12,Buffalo Sabres,3,Florida Panthers,2,0
2015-11-12,New York Islanders,1,Los Angeles Kings,2,0
2015-11-12,Toronto Maple Leafs,2,Nashville Predators,1,1
2015-11-12,St. Louis Blues,3,New York Rangers,6,0
2015-11-12,Vancouver Canucks,2,Ottawa Senators,3,0
2015-11-12,Washington Capitals,5,Philadelphia Flyers,2,0
2015-11-12,Calgary Flames,1,Tampa Bay Lightning,3,0
2015-11-13,New York Islanders,4,Anaheim Ducks,1,0
2015-11-13,San Jose Sharks,3,Detroit Red Wings,2,0
2015-11-13,Columbus Blue Jackets,2,Pittsburgh Penguins,1,0
2015-11-13,Calgary Flames,3,Washington Capitals,2,1
2015-11-14,Detroit Red Wings,1,Boston Bruins,3,0
2015-11-14,San Jose Sharks,2,Buffalo Sabres,1,1
2015-11-14,Philadelphia Flyers,3,Carolina Hurricanes,2,1
2015-11-14,Arizona Coyotes,2,Columbus Blue Jackets,5,0
2015-11-14,Minnesota Wild,2,Dallas Stars,3,1
2015-11-14,Edmonton Oilers,3,Los Angeles Kings,4,0
2015-11-14,Colorado Avalanche,6,Montreal Canadiens,1,0
2015-11-14,Pittsburgh Penguins,0,New Jersey Devils,4,0
2015-11-14,Winnipeg Jets,0,Nashville Predators,7,0
2015-11-14,New York Rangers,2,Ottawa Senators,1,1
2015-11-14,Chicago Blackhawks,4,St. Louis Blues,2,0
2015-11-14,Florida Panthers,5,Tampa Bay Lightning,4,1
2015-11-14,Vancouver Canucks,2,Toronto Maple Leafs,4,0
2015-11-15,Calgary Flames,1,Chicago Blackhawks,4,0
2015-11-15,Toronto Maple Leafs,3,New York Rangers,4,0
2015-11-16,Anaheim Ducks,4,Carolina Hurricanes,1,0
2015-11-16,Tampa Bay Lightning,0,Florida Panthers,1,0
2015-11-16,Vancouver Canucks,3,Montreal Canadiens,4,1
2015-11-16,Arizona Coyotes,2,New York Islanders,5,0
2015-11-16,Detroit Red Wings,4,Ottawa Senators,3,1
2015-11-16,Winnipeg Jets,2,St. Louis Blues,3,0
2015-11-17,San Jose Sharks,5,Boston Bruins,4,0
2015-11-17,Dallas Stars,3,Buffalo Sabres,1,0
2015-11-17,St. Louis Blues,1,Columbus Blue Jackets,3,0
2015-11-17,New Jersey Devils,2,Calgary Flames,3,0
2015-11-17,Anaheim Ducks,2,Nashville Predators,3,0
2015-11-17,Los Angeles Kings,3,Philadelphia Flyers,2,1
2015-11-17,Minnesota Wild,3,Pittsburgh Penguins,4,0
2015-11-17,Colorado Avalanche,1,Toronto Maple Leafs,5,0
2015-11-18,Washington Capitals,2,Detroit Red Wings,1,1
2015-11-18,Chicago Blackhawks,4,Edmonton Oilers,3,1
2015-11-18,Vancouver Canucks,1,Winnipeg Jets,4,0
2015-11-19,Minnesota Wild,2,Boston Bruins,4,0
2015-11-19,Anaheim Ducks,3,Florida Panthers,1,0
2015-11-19,Arizona Coyotes,3,Montreal Canadiens,2,0
2015-11-19,Columbus Blue Jackets,0,Ottawa Senators,3,0
2015-11-19,San Jose Sharks,1,Philadelphia Flyers,0,1
2015-11-19,Colorado Avalanche,3,Pittsburgh Penguins,4,0
2015-11-19,Buffalo Sabres,2,St. Louis Blues,3,1
2015-11-19,New York Rangers,1,Tampa Bay Lightning,2,0
2015-11-19,Dallas Stars,3,Washington Capitals,2,0
2015-11-20,Toronto Maple Leafs,2,Carolina Hurricanes,1,1
2015-11-20,Nashville Predators,0,Columbus Blue Jackets,4,0
2015-11-20,Chicago Blackhawks,1,Calgary Flames,2,1
2015-11-20,Los Angeles Kings,2,Detroit Red Wings,3,0
2015-11-20,New Jersey Devils,1,Edmonton Oilers,5,0
2015-11-20,Montreal Canadiens,5,New York Islanders,3,0
2015-11-21,Toronto Maple Leafs,0,Boston Bruins,2,0
2015-11-21,Buffalo Sabres,0,Dallas Stars,3,0
2015-11-21,New York Rangers,5,Florida Panthers,4,1
2015-11-21,Nashville Predators,0,Minnesota Wild,4,0
2015-11-21,Philadelphia Flyers,0,Ottawa Senators,4,0
2015-11-21,San Jose Sharks,3,Pittsburgh Penguins,1,0
2015-11-21,Detroit Red Wings,4,St. Louis Blues,3,1
2015-11-21,Anaheim Ducks,0,Tampa Bay Lightning,5,0
2015-11-21,Chicago Blackhawks,3,Vancouver Canucks,6,0
2015-11-21,Arizona Coyotes,2,Winnipeg Jets,3,0
2015-11-21,Colorado Avalanche,3,Washington Capitals,7,0
2015-11-22,Los Angeles Kings,3,Carolina Hurricanes,4,0
2015-11-22,San Jose Sharks,5,Columbus Blue Jackets,3,0
2015-11-22,New York Islanders,2,Montreal Canadiens,4,0
2015-11-22,New Jersey Devils,3,Vancouver Canucks,2,0
2015-11-23,St. Louis Blues,2,Buffalo Sabres,1,0
2015-11-23,Los Angeles Kings,3,Florida Panthers,1,0
2015-11-23,Nashville Predators,0,New York Rangers,3,0
2015-11-23,Carolina Hurricanes,2,Philadelphia Flyers,3,1
2015-11-23,Boston Bruins,4,Toronto Maple Leafs,3,1
2015-11-23,Colorado Avalanche,4,Winnipeg Jets,1,0
2015-11-23,Edmonton Oilers,0,Washington Capitals,1,0
2015-11-24,Calgary Flames,3,Anaheim Ducks,5,0
2015-11-24,Ottawa Senators,7,Dallas Stars,4,0
2015-11-25,Anaheim Ducks,2,Arizona Coyotes,4,0
2015-11-25,Nashville Predators,3,Buffalo Sabres,2,0
2015-11-25,Edmonton Oilers,1,Carolina Hurricanes,4,0
2015-11-25,Ottawa Senators,5,Colorado Avalanche,3,0
2015-11-25,Boston Bruins,3,Detroit Red Wings,2,1
2015-11-25,Vancouver Canucks,3,Minnesota Wild,2,0
2015-11-25,Columbus Blue Jackets,2,New Jersey Devils,1,0
2015-11-25,Philadelphia Flyers,1,New York Islanders,3,0
2015-11-25,Montreal Canadiens,5,New York Rangers,1,0
2015-11-25,St. Louis Blues,3,Pittsburgh Penguins,4,1
2015-11-25,Chicago Blackhawks,5,San Jose Sharks,2,0
2015-11-25,Los Angeles Kings,1,Tampa Bay Lightning,2,1
2015-11-25,Winnipeg Jets,3,Washington Capitals,5,0
2015-11-27,Chicago Blackhawks,3,Anaheim Ducks,2,1
2015-11-27,Calgary Flames,1,Arizona Coyotes,2,1
2015-11-27,New York Rangers,3,Boston Bruins,4,0
2015-11-27,Carolina Hurricanes,1,Buffalo Sabres,4,0
2015-11-27,Pittsburgh Penguins,1,Columbus Blue Jackets,2,1
2015-11-27,Vancouver Canucks,2,Dallas Stars,3,1
2015-11-27,Edmonton Oilers,3,Detroit Red Wings,4,1
2015-11-27,New York Islanders,2,Florida Panthers,3,1
2015-11-27,Winnipeg Jets,3,Minnesota Wild,1,0
2015-11-27,Montreal Canadiens,3,New Jersey Devils,2,1
2015-11-27,Nashville Predators,2,Philadelphia Flyers,3,1
2015-11-27,Tampa Bay Lightning,2,Washington Capitals,4,0
2015-11-28,Ottawa Senators,3,Arizona Coyotes,4,0
2015-11-28,Winnipeg Jets,3,Colorado Avalanche,5,0
2015-11-28,Chicago Blackhawks,2,Los Angeles Kings,3,1
2015-11-28,Dallas Stars,4,Minnesota Wild,3,1
2015-11-28,New Jersey Devils,3,Montreal Canadiens,2,1
2015-11-28,Buffalo Sabres,4,Nashville Predators,1,0
2015-11-28,Philadelphia Flyers,3,New York Rangers,0,0
2015-11-28,Edmonton Oilers,3,Pittsburgh Penguins,2,1
2015-11-28,Calgary Flames,2,San Jose Sharks,5,0
2015-11-28,Columbus Blue Jackets,1,St. Louis Blues,3,0
2015-11-28,New York Islanders,3,Tampa Bay Lightning,2,0
2015-11-28,Washington Capitals,4,Toronto Maple Leafs,2,0
2015-11-29,Florida Panthers,2,Detroit Red Wings,1,1
2015-11-30,Vancouver Canucks,0,Anaheim Ducks,4,0
2015-11-30,Colorado Avalanche,3,New York Islanders,5,0
2015-11-30,Carolina Hurricanes,3,New York Rangers,4,0
2015-11-30,Edmonton Oilers,0,Toronto Maple Leafs,3,0
2015-12-01,Dallas Stars,3,Calgary Flames,4,1
2015-12-01,Minnesota Wild,2,Chicago Blackhawks,1,0
2015-12-01,Buffalo Sabres,4,Detroit Red Wings,5,1
2015-12-01,Vancouver Canucks,1,Los Angeles Kings,2,1
2015-12-01,Columbus Blue Jackets,1,Montreal Canadiens,2,0
2015-12-01,Colorado Avalanche,2,New Jersey Devils,1,0
2015-12-01,Arizona Coyotes,2,Nashville Predators,5,0
2015-12-01,Philadelphia Flyers,4,Ottawa Senators,2,0
2015-12-01,Pittsburgh Penguins,5,San Jose Sharks,1,0
2015-12-01,Florida Panthers,3,St. Louis Blues,1,0
2015-12-02,Tampa Bay Lightning,2,Anaheim Ducks,1,0
2015-12-02,Boston Bruins,2,Edmonton Oilers,3,1
2015-12-02,New York Rangers,1,New York Islanders,2,1
2015-12-02,Toronto Maple Leafs,1,Winnipeg Jets,6,0
2015-12-03,New Jersey Devils,5,Carolina Hurricanes,1,0
2015-12-03,Arizona Coyotes,1,Detroit Red Wings,5,0
2015-12-03,Toronto Maple Leafs,0,Minnesota Wild,1,0
2015-12-03,Washington Capitals,3,Montreal Canadiens,2,0
2015-12-03,Florida Panthers,2,Nashville Predators,1,0
2015-12-03,Colorado Avalanche,2,New York Rangers,1,0
2015-12-03,Chicago Blackhawks,3,Ottawa Senators,4,1
2015-12-03,Dallas Stars,4,Vancouver Canucks,2,0
2015-12-04,San Jose Sharks,0,Anaheim Ducks,1,0
2015-12-04,Arizona Coyotes,2,Buffalo Sabres,5,0
2015-12-04,Florida Panthers,2,Columbus Blue Jackets,1,1
2015-12-04,Boston Bruins,4,Calgary Flames,5,1
2015-12-04,Dallas Stars,1,Edmonton Oilers,2,1
2015-12-04,Philadelphia Flyers,4,New Jersey Devils,3,1
2015-12-04,St. Louis Blues,1,New York Islanders,2,1
2015-12-05,Montreal Canadiens,2,Carolina Hurricanes,3,0
2015-12-05,Nashville Predators,4,Detroit Red Wings,5,1
2015-12-05,Pittsburgh Penguins,3,Los Angeles Kings,5,0
2015-12-05,Colorado Avalanche,0,Minnesota Wild,3,0
2015-12-05,New York Islanders,2,Ottawa Senators,3,1
2015-12-05,Columbus Blue Jackets,4,Philadelphia Flyers,1,0
2015-12-05,Tampa Bay Lightning,4,San Jose Sharks,3,0
2015-12-05,Toronto Maple Leafs,4,St. Louis Blues,1,0
2015-12-05,Boston Bruins,4,Vancouver Canucks,0,0
2015-12-05,Washington Capitals,1,Winnipeg Jets,2,1
2015-12-06,Pittsburgh Penguins,1,Anaheim Ducks,2,0
2015-12-06,Arizona Coyotes,4,Carolina Hurricanes,5,0
2015-12-06,Winnipeg Jets,1,Chicago Blackhawks,3,0
2015-12-06,Buffalo Sabres,2,Edmonton Oilers,4,0
2015-12-06,Tampa Bay Lightning,1,Los Angeles Kings,3,0
2015-12-06,Florida Panthers,2,New Jersey Devils,4,0
2015-12-06,Ottawa Senators,1,New York Rangers,4,0
2015-12-07,Nashville Predators,3,Boston Bruins,2,0
2015-12-07,Minnesota Wild,1,Colorado Avalanche,2,1
2015-12-07,Buffalo Sabres,2,Vancouver Canucks,5,0
2015-12-08,Los Angeles Kings,3,Columbus Blue Jackets,2,1
2015-12-08,San Jose Sharks,2,Calgary Flames,4,0
2015-12-08,Nashville Predators,1,Chicago Blackhawks,4,0
2015-12-08,Carolina Hurricanes,5,Dallas Stars,6,0
2015-12-08,Ottawa Senators,4,Florida Panthers,2,0
2015-12-08,New York Islanders,4,Philadelphia Flyers,3,1
2015-12-08,Arizona Coyotes,1,St. Louis Blues,4,0
2015-12-08,New Jersey Devils,2,Toronto Maple Leafs,3,1
2015-12-08,Detroit Red Wings,2,Washington Capitals,3,1
2015-12-09,Pittsburgh Penguins,4,Colorado Avalanche,2,0
2015-12-09,San Jose Sharks,3,Edmonton Oilers,4,1
2015-12-09,Boston Bruins,3,Montreal Canadiens,1,0
2015-12-09,New York Rangers,1,Vancouver Canucks,2,0
2015-12-10,Buffalo Sabres,3,Calgary Flames,4,0
2015-12-10,Montreal Canadiens,2,Detroit Red Wings,3,0
2015-12-10,Washington Capitals,1,Florida Panthers,4,0
2015-12-10,Chicago Blackhawks,1,Nashville Predators,5,0
2015-12-10,Philadelphia Flyers,4,St. Louis Blues,2,0
2015-12-10,Ottawa Senators,1,Tampa Bay Lightning,4,0
2015-12-10,Columbus Blue Jackets,4,Winnipeg Jets,6,0
2015-12-11,Carolina Hurricanes,5,Anaheim Ducks,1,0
2015-12-11,Minnesota Wild,1,Arizona Coyotes,2,1
2015-12-11,Winnipeg Jets,0,Chicago Blackhawks,2,0
2015-12-11,Philadelphia Flyers,1,Dallas Stars,3,0
2015-12-11,New York Rangers,5,Edmonton Oilers,7,0
2015-12-11,Detroit Red Wings,2,New Jersey Devils,3,1
