Date,Visitor,G_Vis,Home,G_Home,OT Ind
2016-12-13,Arizona Coyotes,4,Detroit Red Wings,1,0
2016-12-13,Columbus Blue Jackets,3,Edmonton Oilers,1,0
2016-12-13,Florida Panthers,1,Minnesota Wild,5,0
2016-12-13,St. Louis Blues,3,Nashville Predators,6,0
2016-12-13,Washington Capitals,4,New York Islanders,2,0
2016-12-13,Chicago Blackhawks,2,New York Rangers,1,0
2016-12-13,San Jose Sharks,3,Toronto Maple Leafs,2,1
2016-12-14,Tampa Bay Lightning,6,Calgary Flames,3,0
2016-12-14,Philadelphia Flyers,4,Colorado Avalanche,3,0
2016-12-14,San Jose Sharks,4,Ottawa Senators,3,1
2016-12-14,Boston Bruins,3,Pittsburgh Penguins,4,1
2016-12-15,Anaheim Ducks,4,Boston Bruins,3,0
2016-12-15,New York Rangers,2,Dallas Stars,0,0
2016-12-15,Los Angeles Kings,4,Detroit Red Wings,1,0
2016-12-15,Minnesota Wild,5,Nashville Predators,2,0
2016-12-15,Chicago Blackhawks,5,New York Islanders,4,0
2016-12-15,New Jersey Devils,2,St. Louis Blues,5,0
2016-12-15,Arizona Coyotes,3,Toronto Maple Leafs,2,1
2016-12-15,Florida Panthers,3,Winnipeg Jets,4,1
2016-12-16,New York Islanders,2,Buffalo Sabres,3,1
2016-12-16,Washington Capitals,4,Carolina Hurricanes,3,1
2016-12-16,Columbus Blue Jackets,4,Calgary Flames,1,0
2016-12-16,Florida Panthers,3,Colorado Avalanche,1,0
2016-12-16,San Jose Sharks,4,Montreal Canadiens,2,0
2016-12-16,Los Angeles Kings,1,Pittsburgh Penguins,0,1
2016-12-16,Tampa Bay Lightning,2,Vancouver Canucks,4,0
2016-12-17,Buffalo Sabres,1,Carolina Hurricanes,2,1
2016-12-17,Philadelphia Flyers,1,Dallas Stars,3,0
2016-12-17,Anaheim Ducks,4,Detroit Red Wings,6,0
2016-12-17,Tampa Bay Lightning,2,Edmonton Oilers,3,1
2016-12-17,Arizona Coyotes,1,Minnesota Wild,4,0
2016-12-17,New York Rangers,2,Nashville Predators,1,1
2016-12-17,New Jersey Devils,1,Ottawa Senators,3,0
2016-12-17,Chicago Blackhawks,6,St. Louis Blues,4,0
2016-12-17,Pittsburgh Penguins,1,Toronto Maple Leafs,2,1
2016-12-17,Montreal Canadiens,2,Washington Capitals,1,0
2016-12-18,Los Angeles Kings,0,Boston Bruins,1,0
2016-12-18,San Jose Sharks,1,Chicago Blackhawks,4,0
2016-12-18,Ottawa Senators,6,New York Islanders,2,0
2016-12-18,New Jersey Devils,2,New York Rangers,3,1
2016-12-18,Columbus Blue Jackets,4,Vancouver Canucks,3,1
2016-12-18,Colorado Avalanche,1,Winnipeg Jets,4,0
2016-12-19,Calgary Flames,4,Arizona Coyotes,2,0
2016-12-19,Nashville Predators,2,Philadelphia Flyers,1,1
2016-12-19,Edmonton Oilers,3,St. Louis Blues,2,1
2016-12-19,Anaheim Ducks,3,Toronto Maple Leafs,2,0
2016-12-20,New York Islanders,4,Boston Bruins,2,0
2016-12-20,Los Angeles Kings,2,Columbus Blue Jackets,3,1
2016-12-20,Ottawa Senators,4,Chicago Blackhawks,3,0
2016-12-20,St. Louis Blues,3,Dallas Stars,2,1
2016-12-20,Buffalo Sabres,3,Florida Panthers,4,1
2016-12-20,Colorado Avalanche,0,Minnesota Wild,2,0
2016-12-20,Anaheim Ducks,1,Montreal Canadiens,5,0
2016-12-20,Nashville Predators,5,New Jersey Devils,1,0
2016-12-20,New York Rangers,2,Pittsburgh Penguins,7,0
2016-12-20,Calgary Flames,1,San Jose Sharks,4,0
2016-12-20,Detroit Red Wings,1,Tampa Bay Lightning,4,0
2016-12-20,Winnipeg Jets,1,Vancouver Canucks,4,0
2016-12-21,Edmonton Oilers,3,Arizona Coyotes,2,0
2016-12-21,Washington Capitals,2,Philadelphia Flyers,3,1
2016-12-22,Carolina Hurricanes,3,Buffalo Sabres,1,0
2016-12-22,Pittsburgh Penguins,1,Columbus Blue Jackets,7,0
2016-12-22,Toronto Maple Leafs,6,Colorado Avalanche,0,0
2016-12-22,Boston Bruins,3,Florida Panthers,1,0
2016-12-22,Minnesota Wild,4,Montreal Canadiens,2,0
2016-12-22,Philadelphia Flyers,0,New Jersey Devils,4,0
2016-12-22,Los Angeles Kings,4,Nashville Predators,0,0
2016-12-22,Anaheim Ducks,1,Ottawa Senators,2,1
2016-12-22,St. Louis Blues,2,Tampa Bay Lightning,5,0
2016-12-22,Winnipeg Jets,4,Vancouver Canucks,1,0
2016-12-23,Toronto Maple Leafs,4,Arizona Coyotes,1,0
2016-12-23,Boston Bruins,2,Carolina Hurricanes,3,1
2016-12-23,Montreal Canadiens,1,Columbus Blue Jackets,2,0
2016-12-23,Vancouver Canucks,1,Calgary Flames,4,0
2016-12-23,Colorado Avalanche,2,Chicago Blackhawks,1,1
2016-12-23,Los Angeles Kings,2,Dallas Stars,3,1
2016-12-23,Detroit Red Wings,4,Florida Panthers,3,1
2016-12-23,Buffalo Sabres,1,New York Islanders,5,0
2016-12-23,Minnesota Wild,7,New York Rangers,4,0
2016-12-23,New Jersey Devils,1,Pittsburgh Penguins,4,0
2016-12-23,Edmonton Oilers,2,San Jose Sharks,3,1
2016-12-23,Tampa Bay Lightning,0,Washington Capitals,4,0
2016-12-27,San Jose Sharks,3,Anaheim Ducks,2,1
2016-12-27,Dallas Stars,3,Arizona Coyotes,2,0
2016-12-27,Boston Bruins,3,Columbus Blue Jackets,4,0
2016-12-27,Winnipeg Jets,3,Chicago Blackhawks,1,0
2016-12-27,Calgary Flames,6,Colorado Avalanche,3,0
2016-12-27,Buffalo Sabres,4,Detroit Red Wings,3,0
2016-12-27,Pittsburgh Penguins,5,New Jersey Devils,2,0
2016-12-27,Minnesota Wild,3,Nashville Predators,2,1
2016-12-27,Washington Capitals,3,New York Islanders,4,0
2016-12-27,Ottawa Senators,3,New York Rangers,4,0
2016-12-28,Toronto Maple Leafs,3,Florida Panthers,2,1
2016-12-28,Carolina Hurricanes,2,Pittsburgh Penguins,3,0
2016-12-28,Philadelphia Flyers,3,St. Louis Blues,6,0
2016-12-28,Montreal Canadiens,3,Tampa Bay Lightning,4,1
2016-12-28,Los Angeles Kings,1,Vancouver Canucks,2,0
2016-12-29,New York Rangers,6,Arizona Coyotes,3,0
2016-12-29,Boston Bruins,4,Buffalo Sabres,2,0
2016-12-29,Anaheim Ducks,3,Calgary Flames,1,0
2016-12-29,Colorado Avalanche,2,Dallas Stars,4,0
2016-12-29,Los Angeles Kings,1,Edmonton Oilers,3,0
2016-12-29,Montreal Canadiens,3,Florida Panthers,2,1
2016-12-29,New York Islanders,4,Minnesota Wild,6,0
2016-12-29,Chicago Blackhawks,3,Nashville Predators,2,0
2016-12-29,Detroit Red Wings,3,Ottawa Senators,2,1
2016-12-29,Toronto Maple Leafs,3,Tampa Bay Lightning,2,1
2016-12-29,Columbus Blue Jackets,5,Winnipeg Jets,3,0
2016-12-29,New Jersey Devils,2,Washington Capitals,1,1
2016-12-30,Chicago Blackhawks,2,Carolina Hurricanes,3,0
2016-12-30,Philadelphia Flyers,0,San Jose Sharks,2,0
2016-12-30,Nashville Predators,4,St. Louis Blues,0,0
2016-12-30,Anaheim Ducks,2,Vancouver Canucks,3,1
2016-12-31,Buffalo Sabres,1,Boston Bruins,3,0
2016-12-31,Arizona Coyotes,2,Calgary Flames,4,0
2016-12-31,New York Rangers,6,Colorado Avalanche,2,0
2016-12-31,Florida Panthers,3,Dallas Stars,1,0
2016-12-31,Vancouver Canucks,3,Edmonton Oilers,2,1
2016-12-31,San Jose Sharks,2,Los Angeles Kings,3,0
2016-12-31,Columbus Blue Jackets,4,Minnesota Wild,2,0
2016-12-31,Washington Capitals,6,New Jersey Devils,2,0
2016-12-31,Montreal Canadiens,3,Pittsburgh Penguins,4,1
2016-12-31,Carolina Hurricanes,1,Tampa Bay Lightning,3,0
2016-12-31,New York Islanders,6,Winnipeg Jets,2,0
2017-01-01,Philadelphia Flyers,3,Anaheim Ducks,4,1
2017-01-01,Detroit Red Wings,4,Toronto Maple Leafs,5,1
2017-01-01,Ottawa Senators,1,Washington Capitals,2,0
2017-01-02,Boston Bruins,0,New Jersey Devils,3,0
2017-01-02,Chicago Blackhawks,1,St. Louis Blues,4,0
2017-01-02,Colorado Avalanche,2,Vancouver Canucks,3,0
2017-01-03,New Jersey Devils,3,Carolina Hurricanes,1,0
2017-01-03,Edmonton Oilers,1,Columbus Blue Jackets,3,0
2017-01-03,Montreal Canadiens,2,Nashville Predators,1,1
2017-01-03,Buffalo Sabres,4,New York Rangers,1,0
2017-01-03,Los Angeles Kings,2,San Jose Sharks,1,1
2017-01-03,Winnipeg Jets,6,Tampa Bay Lightning,4,0
2017-01-03,Toronto Maple Leafs,5,Washington Capitals,6,1
2017-01-04,Detroit Red Wings,0,Anaheim Ducks,2,0
2017-01-04,Colorado Avalanche,1,Calgary Flames,4,0
2017-01-04,Montreal Canadiens,4,Dallas Stars,3,1
2017-01-04,Winnipeg Jets,4,Florida Panthers,1,0
2017-01-04,New York Rangers,5,Philadelphia Flyers,2,0
2017-01-04,Arizona Coyotes,0,Vancouver Canucks,3,0
2017-01-05,Edmonton Oilers,4,Boston Bruins,3,0
2017-01-05,Buffalo Sabres,3,Chicago Blackhawks,4,1
2017-01-05,Detroit Red Wings,4,Los Angeles Kings,0,0
2017-01-05,Minnesota Wild,5,San Jose Sharks,4,0
2017-01-05,Carolina Hurricanes,4,St. Louis Blues,2,0
2017-01-05,Nashville Predators,6,Tampa Bay Lightning,1,0
2017-01-05,Columbus Blue Jackets,0,Washington Capitals,5,0
2017-01-06,Arizona Coyotes,2,Anaheim Ducks,3,1
2017-01-06,Carolina Hurricanes,1,Chicago Blackhawks,2,0
2017-01-06,New York Islanders,1,Colorado Avalanche,2,1
2017-01-06,Nashville Predators,1,Florida Panthers,2,0
2017-01-06,Toronto Maple Leafs,4,New Jersey Devils,2,0
2017-01-06,Calgary Flames,2,Vancouver Canucks,4,0
2017-01-07,New York Islanders,1,Arizona Coyotes,2,1
2017-01-07,Winnipeg Jets,3,Buffalo Sabres,4,0
2017-01-07,New York Rangers,5,Columbus Blue Jackets,4,0
2017-01-07,Vancouver Canucks,1,Calgary Flames,3,0
2017-01-07,Boston Bruins,4,Florida Panthers,0,0
2017-01-07,Minnesota Wild,3,Los Angeles Kings,4,1
2017-01-07,Edmonton Oilers,2,New Jersey Devils,1,1
2017-01-07,Washington Capitals,1,Ottawa Senators,0,0
2017-01-07,Tampa Bay Lightning,2,Philadelphia Flyers,4,0
2017-01-07,Detroit Red Wings,3,San Jose Sharks,6,0
2017-01-07,Dallas Stars,3,St. Louis Blues,4,0
2017-01-07,Montreal Canadiens,5,Toronto Maple Leafs,3,0
2017-01-08,Minnesota Wild,2,Anaheim Ducks,1,0
2017-01-08,Boston Bruins,3,Carolina Hurricanes,4,1
2017-01-08,Philadelphia Flyers,1,Columbus Blue Jackets,2,1
2017-01-08,Nashville Predators,2,Chicago Blackhawks,5,0
2017-01-08,Edmonton Oilers,3,Ottawa Senators,5,0
2017-01-08,Tampa Bay Lightning,2,Pittsburgh Penguins,6,0
2017-01-09,Dallas Stars,6,Los Angeles Kings,4,0
2017-01-09,Washington Capitals,4,Montreal Canadiens,1,0
2017-01-09,Florida Panthers,3,New Jersey Devils,0,0
2017-01-09,Calgary Flames,0,Winnipeg Jets,2,0
2017-01-10,Dallas Stars,0,Anaheim Ducks,2,0
2017-01-10,Philadelphia Flyers,1,Buffalo Sabres,4,0
2017-01-10,Columbus Blue Jackets,3,Carolina Hurricanes,5,0
2017-01-10,Detroit Red Wings,3,Chicago Blackhawks,4,1
2017-01-10,San Jose Sharks,5,Edmonton Oilers,3,0
2017-01-10,Vancouver Canucks,1,Nashville Predators,2,1
2017-01-10,Boston Bruins,5,St. Louis Blues,3,0
2017-01-11,San Jose Sharks,2,Calgary Flames,3,0
2017-01-11,Florida Panthers,2,New York Islanders,1,0
2017-01-11,Montreal Canadiens,7,Winnipeg Jets,4,0
2017-01-11,Pittsburgh Penguins,2,Washington Capitals,5,0
2017-01-12,Anaheim Ducks,4,Colorado Avalanche,1,0
2017-01-12,Detroit Red Wings,2,Dallas Stars,5,0
2017-01-12,New Jersey Devils,2,Edmonton Oilers,3,1
2017-01-12,St. Louis Blues,1,Los Angeles Kings,5,0
2017-01-12,Montreal Canadiens,1,Minnesota Wild,7,0
2017-01-12,Boston Bruins,1,Nashville Predators,2,0
2017-01-12,Pittsburgh Penguins,1,Ottawa Senators,4,0
2017-01-12,Vancouver Canucks,4,Philadelphia Flyers,5,1
2017-01-12,Buffalo Sabres,2,Tampa Bay Lightning,4,0
2017-01-13,Winnipeg Jets,3,Arizona Coyotes,4,0
2017-01-13,Buffalo Sabres,2,Carolina Hurricanes,5,0
2017-01-13,New Jersey Devils,2,Calgary Flames,1,0
2017-01-13,New York Islanders,5,Florida Panthers,2,0
2017-01-13,Toronto Maple Leafs,4,New York Rangers,2,0
2017-01-13,Columbus Blue Jackets,3,Tampa Bay Lightning,1,0
2017-01-13,Chicago Blackhawks,0,Washington Capitals,6,0
2017-01-14,Anaheim Ducks,3,Arizona Coyotes,0,0
2017-01-14,Philadelphia Flyers,3,Boston Bruins,6,0
2017-01-14,New York Islanders,4,Carolina Hurricanes,7,0
2017-01-14,Nashville Predators,3,Colorado Avalanche,2,0
2017-01-14,Minnesota Wild,5,Dallas Stars,4,0
2017-01-14,Pittsburgh Penguins,3,Detroit Red Wings,6,0
2017-01-14,Calgary Flames,1,Edmonton Oilers,2,1
2017-01-14,Columbus Blue Jackets,3,Florida Panthers,4,0
2017-01-14,Winnipeg Jets,2,Los Angeles Kings,3,1
2017-01-14,New York Rangers,4,Montreal Canadiens,5,0
2017-01-14,Toronto Maple Leafs,4,Ottawa Senators,2,0
2017-01-14,St. Louis Blues,4,San Jose Sharks,0,0
2017-01-15,St. Louis Blues,2,Anaheim Ducks,1,1
2017-01-15,Minnesota Wild,3,Chicago Blackhawks,2,0
2017-01-15,New Jersey Devils,2,Vancouver Canucks,1,1
2017-01-15,Philadelphia Flyers,0,Washington Capitals,5,0
2017-01-16,New York Islanders,4,Boston Bruins,0,0
2017-01-16,Dallas Stars,1,Buffalo Sabres,4,0
2017-01-16,Montreal Canadiens,0,Detroit Red Wings,1,0
2017-01-16,Arizona Coyotes,1,Edmonton Oilers,3,0
2017-01-16,Tampa Bay Lightning,2,Los Angeles Kings,1,0
2017-01-16,Washington Capitals,7,Pittsburgh Penguins,8,1
2017-01-16,Winnipeg Jets,2,San Jose Sharks,5,0
2017-01-17,Tampa Bay Lightning,1,Anaheim Ducks,2,1
2017-01-17,Carolina Hurricanes,1,Columbus Blue Jackets,4,0
2017-01-17,Florida Panthers,2,Calgary Flames,5,0
2017-01-17,Chicago Blackhawks,6,Colorado Avalanche,4,0
2017-01-17,New Jersey Devils,4,Minnesota Wild,3,0
2017-01-17,Dallas Stars,7,New York Rangers,6,0
2017-01-17,Ottawa Senators,6,St. Louis Blues,4,0
2017-01-17,Buffalo Sabres,3,Toronto Maple Leafs,4,0
2017-01-17,Nashville Predators,0,Vancouver Canucks,1,0
2017-01-18,Boston Bruins,5,Detroit Red Wings,6,1
2017-01-18,Florida Panthers,3,Edmonton Oilers,4,1
2017-01-18,San Jose Sharks,3,Los Angeles Kings,2,0
2017-01-18,Pittsburgh Penguins,4,Montreal Canadiens,1,0
2017-01-18,Arizona Coyotes,3,Winnipeg Jets,6,0
2017-01-19,Colorado Avalanche,1,Anaheim Ducks,2,0
2017-01-19,Ottawa Senators,2,Columbus Blue Jackets,0,0
2017-01-19,Nashville Predators,4,Calgary Flames,3,0
2017-01-19,Arizona Coyotes,3,Minnesota Wild,4,0
2017-01-19,Dallas Stars,0,New York Islanders,3,0
2017-01-19,Tampa Bay Lightning,1,San Jose Sharks,2,0
2017-01-19,Washington Capitals,7,St. Louis Blues,3,0
2017-01-19,New York Rangers,5,Toronto Maple Leafs,2,0
2017-01-20,Chicago Blackhawks,1,Boston Bruins,0,0
2017-01-20,Detroit Red Wings,2,Buffalo Sabres,3,1
2017-01-20,Pittsburgh Penguins,7,Carolina Hurricanes,1,0
2017-01-20,Nashville Predators,3,Edmonton Oilers,2,1
2017-01-20,Montreal Canadiens,3,New Jersey Devils,1,0
2017-01-20,Florida Panthers,1,Vancouver Canucks,2,0
2017-01-21,Tampa Bay Lightning,3,Arizona Coyotes,5,0
2017-01-21,Carolina Hurricanes,2,Columbus Blue Jackets,3,0
2017-01-21,Edmonton Oilers,7,Calgary Flames,3,0
2017-01-21,Washington Capitals,4,Dallas Stars,3,1
2017-01-21,Anaheim Ducks,3,Minnesota Wild,5,0
2017-01-21,Buffalo Sabres,3,Montreal Canadiens,2,1
2017-01-21,Los Angeles Kings,2,New York Islanders,4,0
2017-01-21,New Jersey Devils,4,Philadelphia Flyers,1,0
2017-01-21,Colorado Avalanche,2,San Jose Sharks,3,1
2017-01-21,Ottawa Senators,3,Toronto Maple Leafs,2,1
2017-01-21,St. Louis Blues,3,Winnipeg Jets,5,0
2017-01-22,Vancouver Canucks,2,Chicago Blackhawks,4,0
2017-01-22,New York Rangers,1,Detroit Red Wings,0,1
2017-01-22,Nashville Predators,4,Minnesota Wild,2,0
2017-01-22,Philadelphia Flyers,3,New York Islanders,2,1
2017-01-22,Columbus Blue Jackets,7,Ottawa Senators,6,1
2017-01-22,Boston Bruins,1,Pittsburgh Penguins,5,0
2017-01-23,Florida Panthers,2,Arizona Coyotes,3,1
2017-01-23,San Jose Sharks,5,Colorado Avalanche,2,0
2017-01-23,Los Angeles Kings,2,New York Rangers,3,0
2017-01-23,Calgary Flames,0,Toronto Maple Leafs,4,0
2017-01-23,Anaheim Ducks,3,Winnipeg Jets,2,0
2017-01-23,Carolina Hurricanes,1,Washington Capitals,6,0
2017-01-24,Detroit Red Wings,3,Boston Bruins,4,1
2017-01-24,Tampa Bay Lightning,5,Chicago Blackhawks,2,0
2017-01-24,Minnesota Wild,3,Dallas Stars,2,1
2017-01-24,Calgary Flames,1,Montreal Canadiens,5,0
2017-01-24,Los Angeles Kings,3,New Jersey Devils,1,0
2017-01-24,Buffalo Sabres,5,Nashville Predators,4,1
2017-01-24,Columbus Blue Jackets,2,New York Islanders,4,0
2017-01-24,Washington Capitals,0,Ottawa Senators,3,0
2017-01-24,St. Louis Blues,3,Pittsburgh Penguins,0,0
2017-01-24,San Jose Sharks,4,Winnipeg Jets,3,0
2017-01-25,Edmonton Oilers,4,Anaheim Ducks,0,0
2017-01-25,Vancouver Canucks,3,Colorado Avalanche,2,0
2017-01-25,Toronto Maple Leafs,4,Detroit Red Wings,0,0
2017-01-25,Philadelphia Flyers,2,New York Rangers,0,0
2017-01-26,Vancouver Canucks,0,Arizona Coyotes,3,0
2017-01-26,Pittsburgh Penguins,3,Boston Bruins,4,0
2017-01-26,Los Angeles Kings,3,Carolina Hurricanes,0,0
2017-01-26,Winnipeg Jets,5,Chicago Blackhawks,3,0
2017-01-26,Buffalo Sabres,3,Dallas Stars,4,0
2017-01-26,Tampa Bay Lightning,1,Florida Panthers,2,1
2017-01-26,St. Louis Blues,1,Minnesota Wild,5,0
2017-01-26,Washington Capitals,5,New Jersey Devils,2,0
2017-01-26,Columbus Blue Jackets,3,Nashville Predators,4,0
2017-01-26,Montreal Canadiens,1,New York Islanders,3,0
2017-01-26,Calgary Flames,3,Ottawa Senators,2,1
2017-01-26,Toronto Maple Leafs,1,Philadelphia Flyers,2,0
2017-01-26,Edmonton Oilers,4,San Jose Sharks,1,0
2017-01-31,Colorado Avalanche,1,Anaheim Ducks,5,0
2017-01-31,Los Angeles Kings,3,Arizona Coyotes,2,0
2017-01-31,Philadelphia Flyers,1,Carolina Hurricanes,5,0
2017-01-31,Toronto Maple Leafs,3,Dallas Stars,6,0
2017-01-31,New Jersey Devils,4,Detroit Red Wings,3,0
2017-01-31,Minnesota Wild,5,Edmonton Oilers,2,0
2017-01-31,Ottawa Senators,5,Florida Panthers,6,0
2017-01-31,Buffalo Sabres,2,Montreal Canadiens,5,0
2017-01-31,Washington Capitals,2,New York Islanders,3,0
2017-01-31,Columbus Blue Jackets,6,New York Rangers,4,0
2017-01-31,Nashville Predators,2,Pittsburgh Penguins,4,0
2017-01-31,Chicago Blackhawks,1,San Jose Sharks,3,0
2017-01-31,Winnipeg Jets,5,St. Louis Blues,3,0
2017-01-31,Boston Bruins,4,Tampa Bay Lightning,3,0
2017-02-01,Minnesota Wild,1,Calgary Flames,5,0
2017-02-01,Colorado Avalanche,0,Los Angeles Kings,5,0
2017-02-01,Boston Bruins,3,Washington Capitals,5,0
2017-02-02,Chicago Blackhawks,4,Arizona Coyotes,3,0
2017-02-02,New York Rangers,2,Buffalo Sabres,1,1
2017-02-02,Winnipeg Jets,4,Dallas Stars,3,0
2017-02-02,Edmonton Oilers,0,Nashville Predators,2,0
2017-02-02,Montreal Canadiens,1,Philadelphia Flyers,3,0
2017-02-02,Toronto Maple Leafs,1,St. Louis Blues,5,0
2017-02-02,Ottawa Senators,5,Tampa Bay Lightning,2,0
2017-02-02,San Jose Sharks,4,Vancouver Canucks,1,0
2017-02-03,Edmonton Oilers,1,Carolina Hurricanes,2,0
2017-02-03,New York Islanders,4,Detroit Red Wings,5,0
2017-02-03,Anaheim Ducks,1,Florida Panthers,2,0
2017-02-03,Calgary Flames,4,New Jersey Devils,3,1
2017-02-03,Columbus Blue Jackets,3,Pittsburgh Penguins,4,1
2017-02-04,Toronto Maple Leafs,6,Boston Bruins,5,0
2017-02-04,Ottawa Senators,0,Buffalo Sabres,4,0
2017-02-04,New Jersey Devils,5,Columbus Blue Jackets,1,0
2017-02-04,Winnipeg Jets,2,Colorado Avalanche,5,0
2017-02-04,Chicago Blackhawks,5,Dallas Stars,3,0
2017-02-04,Washington Capitals,3,Montreal Canadiens,2,0
2017-02-04,Detroit Red Wings,1,Nashville Predators,0,0
2017-02-04,Carolina Hurricanes,5,New York Islanders,4,1
2017-02-04,Los Angeles Kings,1,Philadelphia Flyers,0,1
2017-02-04,Arizona Coyotes,3,San Jose Sharks,2,1
2017-02-04,Pittsburgh Penguins,4,St. Louis Blues,1,0
2017-02-04,Anaheim Ducks,2,Tampa Bay Lightning,3,1
2017-02-04,Minnesota Wild,6,Vancouver Canucks,3,0
2017-02-05,Edmonton Oilers,1,Montreal Canadiens,0,1
2017-02-05,Calgary Flames,3,New York Rangers,4,0
2017-02-05,Los Angeles Kings,0,Washington Capitals,5,0
2017-02-06,Buffalo Sabres,1,New Jersey Devils,2,0
2017-02-06,Toronto Maple Leafs,5,New York Islanders,6,1
2017-02-06,St. Louis Blues,2,Philadelphia Flyers,0,0
2017-02-07,San Jose Sharks,4,Buffalo Sabres,5,1
2017-02-07,Montreal Canadiens,0,Colorado Avalanche,4,0
2017-02-07,Columbus Blue Jackets,3,Detroit Red Wings,2,1
2017-02-07,Vancouver Canucks,2,Nashville Predators,4,0
2017-02-07,Anaheim Ducks,1,New York Rangers,4,0
2017-02-07,St. Louis Blues,6,Ottawa Senators,0,0
2017-02-07,Calgary Flames,3,Pittsburgh Penguins,2,1
2017-02-07,Los Angeles Kings,0,Tampa Bay Lightning,5,0
2017-02-07,Dallas Stars,1,Toronto Maple Leafs,3,0
2017-02-07,Minnesota Wild,4,Winnipeg Jets,2,0
2017-02-07,Carolina Hurricanes,0,Washington Capitals,5,0
2017-02-08,Chicago Blackhawks,4,Minnesota Wild,3,1
2017-02-09,Montreal Canadiens,5,Arizona Coyotes,4,1
2017-02-09,San Jose Sharks,3,Boston Bruins,6,0
2017-02-09,Anaheim Ducks,5,Buffalo Sabres,2,0
2017-02-09,Vancouver Canucks,3,Columbus Blue Jackets,0,0
2017-02-09,Pittsburgh Penguins,4,Colorado Avalanche,1,0
2017-02-09,Los Angeles Kings,6,Florida Panthers,3,0
2017-02-09,Nashville Predators,3,New York Rangers,4,0
2017-02-09,Dallas Stars,2,Ottawa Senators,3,0
2017-02-09,New York Islanders,3,Philadelphia Flyers,1,0
2017-02-09,St. Louis Blues,2,Toronto Maple Leafs,1,1
2017-02-09,Detroit Red Wings,3,Washington Capitals,6,0
2017-02-10,Tampa Bay Lightning,1,Minnesota Wild,2,1
2017-02-10,Chicago Blackhawks,5,Winnipeg Jets,2,0
2017-02-11,Pittsburgh Penguins,3,Arizona Coyotes,4,1
2017-02-11,Vancouver Canucks,3,Boston Bruins,4,0
2017-02-11,Detroit Red Wings,1,Columbus Blue Jackets,2,0
2017-02-11,Carolina Hurricanes,2,Dallas Stars,5,0
2017-02-11,Chicago Blackhawks,5,Edmonton Oilers,1,0
2017-02-11,St. Louis Blues,4,Montreal Canadiens,2,0
2017-02-11,Florida Panthers,7,Nashville Predators,4,0
2017-02-11,Colorado Avalanche,2,New York Rangers,4,0
2017-02-11,New York Islanders,0,Ottawa Senators,3,0
2017-02-11,San Jose Sharks,1,Philadelphia Flyers,2,1
2017-02-11,Buffalo Sabres,3,Toronto Maple Leafs,1,0
2017-02-11,Tampa Bay Lightning,4,Winnipeg Jets,1,0
2017-02-11,Anaheim Ducks,4,Washington Capitals,6,0
2017-02-12,Montreal Canadiens,0,Boston Bruins,4,0
2017-02-12,Vancouver Canucks,4,Buffalo Sabres,2,0
2017-02-12,Detroit Red Wings,3,Minnesota Wild,6,0
2017-02-12,San Jose Sharks,4,New Jersey Devils,1,0
2017-02-12,Dallas Stars,3,Nashville Predators,5,0
2017-02-12,Colorado Avalanche,1,New York Islanders,5,0
2017-02-13,New York Rangers,3,Columbus Blue Jackets,2,0
2017-02-13,Arizona Coyotes,5,Calgary Flames,0,0
2017-02-14,Arizona Coyotes,2,Edmonton Oilers,5,0
2017-02-14,Anaheim Ducks,1,Minnesota Wild,0,0
2017-02-14,Colorado Avalanche,2,New Jersey Devils,3,0
2017-02-14,Buffalo Sabres,3,Ottawa Senators,2,0
2017-02-14,Vancouver Canucks,0,Pittsburgh Penguins,4,0
2017-02-14,New York Islanders,1,Toronto Maple Leafs,7,0
2017-02-14,Dallas Stars,2,Winnipeg Jets,5,0
2017-02-15,Toronto Maple Leafs,2,Columbus Blue Jackets,5,0
2017-02-15,Philadelphia Flyers,1,Calgary Flames,3,0
2017-02-15,St. Louis Blues,2,Detroit Red Wings,0,0
2017-02-15,Florida Panthers,6,San Jose Sharks,5,1
2017-02-16,Colorado Avalanche,0,Buffalo Sabres,2,0
2017-02-16,Philadelphia Flyers,3,Edmonton Oilers,6,0
2017-02-16,Arizona Coyotes,5,Los Angeles Kings,3,0
2017-02-16,Dallas Stars,1,Minnesota Wild,3,0
2017-02-16,Ottawa Senators,3,New Jersey Devils,0,0
2017-02-16,New York Rangers,2,New York Islanders,4,0
2017-02-16,Winnipeg Jets,3,Pittsburgh Penguins,4,1
2017-02-16,Vancouver Canucks,3,St. Louis Blues,4,0
2017-02-17,Florida Panthers,4,Anaheim Ducks,1,0
2017-02-17,Colorado Avalanche,2,Carolina Hurricanes,1,1
2017-02-17,Pittsburgh Penguins,1,Columbus Blue Jackets,2,1
2017-02-18,San Jose Sharks,4,Arizona Coyotes,1,0
2017-02-18,St. Louis Blues,2,Buffalo Sabres,3,0
2017-02-18,Edmonton Oilers,3,Chicago Blackhawks,1,0
2017-02-18,Tampa Bay Lightning,3,Dallas Stars,4,1
2017-02-18,Washington Capitals,2,Detroit Red Wings,3,1
2017-02-18,Florida Panthers,3,Los Angeles Kings,2,0
2017-02-18,Nashville Predators,2,Minnesota Wild,5,0
2017-02-18,Winnipeg Jets,3,Montreal Canadiens,1,0
2017-02-18,New York Islanders,2,New Jersey Devils,3,0
2017-02-18,Ottawa Senators,6,Toronto Maple Leafs,3,0
2017-02-18,Calgary Flames,1,Vancouver Canucks,2,1
